Station Code,Monitoring Location,State,Temperature (°C) Min,Temperature (°C) Max,Dissolved Oxygen(mg/L) Min,Dissolved Oxygen(mg/L) Max,pH Min,pH Max,Conductivity(µmho/cm) Min,Conductivity(µmho/cm) Max,BOD(mg/L) Min,BOD(mg/L) Max,Nitrate N(mg/L) Min,Nitrate N(mg/L) Max,Fecal Coliform(MPN/100ml) Min,Fecal Coliform(MPN/100ml) Max,Total Coliform(MPN/100ml) Min,Total Coliform(MPN/100ml) Max,Fecal Streptococci(MPN/100ml) Min,Fecal Streptococci(MPN/100ml) Max,Type,full_address,Latitude,Longitude,Avg_Temp,Avg_Humidity,Avg_Wind,Weather_Main
2770.0,River Tungabhadra At Harihar Water Supply Intake,Karnataka,26.0,30.0,6.7,7.0,7.1,8.3,128.0,610.0,3.2,5.2,0.32,1.77,700.0,4700.0,4300.0,43000.0,,,,"River Tungabhadra At Harihar Water Supply Intake, Karnataka, India",14.5152216,75.8071609,22.8,88.0,3.66,Clouds
2769.0,River Tungabhadra At Jackwell Point,Karnataka,27.0,30.0,6.1,6.9,7.0,8.5,133.0,1400.0,2.2,4.6,0.34,1.44,13.0,200.0,350.0,1300.0,,,,"River Tungabhadra At Jackwell Point, Karnataka, India",14.99130938545158,76.88862596033364,26.6,66.0,3.96,Clouds
5591.0,River Tungabhadra At Nadiharalahalli,Karnataka,27.0,28.0,6.7,7.8,7.1,8.2,119.0,1070.0,2.0,4.2,0.94,1.4,21.0,280.0,280.0,2800.0,,,,"River Tungabhadra At Nadiharalahalli, Karnataka, India",14.5679578,75.8098141,22.63,89.0,3.79,Clouds
5592.0,River Tungabhadra At Airani,Karnataka,27.0,30.0,6.8,7.4,7.6,8.4,116.0,900.0,1.8,3.4,0.63,1.34,17.0,110.0,220.0,1600.0,,,,"River Tungabhadra At Airani, Karnataka, India",14.607816,75.79891669999999,22.8,89.0,3.88,Clouds
4495.0,River Tungabhadra At Aravi,Karnataka,27.0,31.0,6.9,7.3,7.7,8.5,152.0,790.0,1.1,2.8,0.3,1.5,9.0,91.0,170.0,840.0,,,,"River Tungabhadra At Aravi, Karnataka, India",14.99130938545158,76.88862596033364,26.6,66.0,3.96,Clouds
5593.0,River Tungabhadra At Hirebidari,Karnataka,27.0,30.0,7.0,8.3,7.7,8.3,120.0,970.0,1.5,3.5,0.62,2.45,17.0,140.0,240.0,1200.0,,,,"River Tungabhadra At Hirebidari, Karnataka, India",14.6375597,75.8083612,22.87,89.0,3.98,Clouds
5594.0,River Tungabhadra At Konanathambige,Karnataka,27.0,32.0,7.0,10.5,7.6,8.4,136.0,850.0,1.0,3.6,0.65,1.41,18.0,140.0,170.0,1400.0,,,,"River Tungabhadra At Konanathambige, Karnataka, India",14.99130938545158,76.88862596033364,26.6,66.0,3.96,Clouds
5595.0,River Tungabhadra At Somalapura,Karnataka,27.0,31.0,7.0,10.2,7.1,8.5,137.0,820.0,1.0,6.6,0.66,1.43,21.0,120.0,350.0,1100.0,,,,"River Tungabhadra At Somalapura, Karnataka, India",15.3779638,76.7521757,27.57,65.0,5.21,Clouds
5596.0,River Tungabhadra At Kuruvathi,Karnataka,27.0,34.0,7.1,11.8,7.3,8.5,145.0,660.0,1.0,3.0,0.72,1.22,33.0,940.0,130.0,5400.0,,,,"River Tungabhadra At Kuruvathi, Karnataka, India",14.7853916,75.7029837,23.0,90.0,4.42,Clouds
4494.0,River Tungabhadra At Mylara,Karnataka,27.0,31.0,7.2,7.5,7.4,8.5,164.0,770.0,1.6,3.0,0.4,1.5,13.0,630.0,110.0,4300.0,,,,"River Tungabhadra At Mylara, Karnataka, India",14.8067708,75.6920782,22.87,89.0,4.48,Clouds
2776.0,River Tungabhadra At D/S Of Gangawathi,Karnataka,22.0,30.0,7.1,7.8,7.3,8.5,328.0,900.0,2.0,3.0,0.3,3.34,280.0,490.0,1600.0,2800.0,,,,"River Tungabhadra At D/S Of Gangawathi, Karnataka, India",15.44318452838563,76.47727387617395,26.0,72.0,5.53,Clouds
29.0,River Tungabhadra At Ulenoor,Karnataka,17.0,29.0,0.3,7.8,6.5,8.4,69.0,2430.0,1.0,78.0,0.32,8.0,48.0,4800000.0,79.0,54000000.0,2,17,,"River Tungabhadra At Ulenoor, Karnataka, India",15.5066234,76.7221082,27.64,65.0,5.19,Clouds
3558.0,River Tungabhadra At Dadesugur Bridge Gauging Station,Karnataka,27.0,32.0,6.8,8.7,8.3,8.6,676.0,2050.0,2.5,3.5,1.1,4.0,280.0,700.0,1600.0,2800.0,,,,"River Tungabhadra At Dadesugur Bridge Gauging Station, Karnataka, India",15.6881342,76.8959388,29.27,56.0,3.84,Clouds
30054.0,River Tungabhadra At Hochechalli (Bangalore),Karnataka,24.0,28.0,7.2,12.2,8.2,8.7,921.0,2560.0,1.0,1.0,0.0,1.52,70.0,790.0,280.0,5400.0,,,,"River Tungabhadra At Hochechalli (Bangalore), Karnataka, India",14.99130938545158,76.88862596033364,26.6,66.0,3.96,Clouds
1785.0,River Tungabhadra At Manthralayam (V & M),Andhra Pradesh,21.0,29.0,5.3,6.4,7.3,8.0,964.0,1652.0,1.0,2.7,0.46,1.51,163.0,615.0,602.0,1553.0,,,,"River Tungabhadra At Manthralayam (V & M), Andhra Pradesh, India",15.9409036,77.4246142,29.77,51.0,1.88,Clouds
1174.0,"River Tungabhadra At Kurnool U/S, Bhavapuram (V), Kurnool (M)",Andhra Pradesh,22.0,28.0,5.2,6.3,7.3,8.1,1360.0,1698.0,1.7,2.5,0.53,2.24,177.0,479.0,549.0,1203.0,,,,"River Tungabhadra At Kurnool U/S, Bhavapuram (V), Kurnool (M), Andhra Pradesh, India",15.8281257,78.0372792,31.18,47.0,3.0,Clouds
4388.0,"River Tungabhadra, Upstream Of Kurnool Town Before Joining City Domestic Sewage And After M/S Rayalaseema Alkalies Industries Near Sivalayam Temple, Gondiparla (V), Kurnool (M)",Andhra Pradesh,18.0,27.0,5.0,5.9,6.8,7.9,1329.0,2263.0,1.3,2.8,0.52,1.46,162.0,549.0,613.0,1553.0,,,,"River Tungabhadra, Upstream Of Kurnool Town Before Joining City Domestic Sewage And After M/S Rayalaseema Alkalies Industries Near Sivalayam Temple, Gondiparla (V), Kurnool (M), Andhra Pradesh, India",15.8391599,78.0603797,31.34,47.0,2.98,Clouds
4389.0,"River Tungabhadra, Downstream Of Kurnool Town After Joining City Domestic Sewage, Padidempadu (V),",Andhra Pradesh,21.0,28.0,5.1,5.7,7.0,7.8,720.0,1720.0,1.0,2.8,1.09,1.84,177.0,689.0,649.0,1986.0,,,,"River Tungabhadra, Downstream Of Kurnool Town After Joining City Domestic Sewage, Padidempadu (V),, Andhra Pradesh, India",15.8115091,78.0944301,31.33,47.0,3.0,Clouds
4379.0,"River Upputeru Before Confluence With Sea, At Chinna Gollapalem (V), Kruthivennu (M)",Andhra Pradesh,24.0,26.0,5.8,6.7,7.6,8.0,34400.0,54200.0,2.3,2.9,0.66,1.24,3.0,14.0,36.0,210.0,2,3,,"River Upputeru Before Confluence With Sea, At Chinna Gollapalem (V), Kruthivennu (M), Andhra Pradesh, India",16.3791762,81.36037879999999,30.08,69.0,1.12,Clouds
2711.0,"River Urmodi At Nagthne Kt Ware, Village- Nagthane,Taluka- Satara, District- Satara.",Maharashtra,25.0,33.5,4.9,6.4,7.3,8.3,174.0,887.0,3.0,5.2,0.3,1.83,8.0,40.0,95.0,425.0,4,14,,"River Urmodi At Nagthne Kt Ware, Village- Nagthane,Taluka- Satara, District- Satara., Maharashtra, India",17.5655059,74.04665729999999,22.16,93.0,1.95,Clouds
2715.0,"River Vel At Shikrapur, Village. Shikrapur, Taluka. Shirur, District. Pune.",Maharashtra,26.0,29.0,5.0,6.1,7.9,8.0,177.0,582.0,4.0,8.4,0.3,0.3,14.0,110.0,350.0,425.0,6,17,,"River Vel At Shikrapur, Village. Shikrapur, Taluka. Shirur, District. Pune., Maharashtra, India",18.6923691,74.1323125,23.36,84.0,3.45,Clouds
1255.0,"River Pennar B/C With Chitravathi, Tadipatri (M), Venganur (V)",Andhra Pradesh,23.0,34.0,5.3,5.9,7.3,8.0,683.0,1263.0,1.2,2.8,0.61,1.61,203.0,613.0,816.0,1553.0,,,,"River Pennar B/C With Chitravathi, Tadipatri (M), Venganur (V), Andhra Pradesh, India",14.9091124,78.0092045,31.77,46.0,2.81,Clouds
1256.0,"River Pennar A/C With Papagni, Pushpagiri (V),Vallur (M)",Andhra Pradesh,22.0,28.0,5.5,6.2,7.3,8.1,806.0,1298.0,1.0,2.5,0.69,1.43,185.0,395.0,575.0,1300.0,,,,"River Pennar A/C With Papagni, Pushpagiri (V),Vallur (M), Andhra Pradesh, India",14.6016305,78.7551164,32.05,45.0,3.58,Clouds
1257.0,"River Pennar A/C With Cheyyuru, Somasila (V), Ananthasagaram (M)",Andhra Pradesh,17.0,20.0,6.8,8.3,7.5,8.2,728.0,1080.0,2.6,2.8,0.54,1.46,3.0,14.0,64.0,470.0,2,3,,"River Pennar A/C With Cheyyuru, Somasila (V), Ananthasagaram (M), Andhra Pradesh, India",14.499339,79.3063471,31.2,46.0,0.45,Clouds
30.0,River Pennar At Siddavatam (V & M),Andhra Pradesh,20.0,28.0,5.0,6.4,6.6,7.7,835.0,1451.0,1.0,2.7,0.38,1.7,151.0,381.0,575.0,1049.0,,,,"River Pennar At Siddavatam (V & M), Andhra Pradesh, India",14.4694087,78.9632996,31.39,49.0,2.0,Clouds
2351.0,"River Kundu, Nandyal, Near Over Bdg.,Nandyal Town",Andhra Pradesh,15.0,29.0,3.4,5.9,6.9,7.7,876.0,1310.0,2.2,3.6,0.75,2.38,235.0,649.0,770.0,1986.0,,,,"River Kundu, Nandyal, Near Over Bdg.,Nandyal Town, Andhra Pradesh, India",14.81094596976932,78.57736344809179,32.55,44.0,3.03,Clouds
1689.0,"Chunnambar River, Kilinjikuppam Road, Nonankuppam, Puducherry.",Puducherry,29.0,35.0,6.3,13.7,8.1,9.4,856.0,1605.0,2.0,9.0,0.0,0.32,2.0,1600.0,170.0,1600.0,2,280,,"Chunnambar River, Kilinjikuppam Road, Nonankuppam, Puducherry., Puducherry, India",11.8885486,79.7738924,29.19,79.0,4.57,Clouds
1198.0,River Cauvery At Napokulu Bdg (D/S),Karnataka,17.0,26.0,6.3,7.7,7.0,8.7,48.0,170.0,1.0,2.5,0.3,1.0,17.0,43.0,210.0,350.0,,,,"River Cauvery At Napokulu Bdg (D/S), Karnataka, India",12.3065576,75.68792479999999,19.61,98.0,1.37,Clouds
1195.0,River Cauvery At Kushal Nagar U/S (Near Baichanahalli),Karnataka,18.0,27.0,6.2,7.7,7.2,8.6,63.0,326.0,1.0,3.0,0.3,1.9,32.0,78.0,240.0,630.0,,,,"River Cauvery At Kushal Nagar U/S (Near Baichanahalli), Karnataka, India",12.4562162,75.9542391,20.64,92.0,2.79,Clouds
33.0,"River Cauvery At Krs Dam, Balamurikshetra",Karnataka,19.0,28.0,6.1,7.0,7.0,8.6,143.0,489.0,1.0,4.0,0.78,3.4,83.0,170.0,940.0,1300.0,,,,"River Cauvery At Krs Dam, Balamurikshetra, Karnataka, India",12.4254763,76.5724381,22.94,90.0,4.47,Clouds
1171.0,"River Cauvery At Sri Rangapattanna, D/S Of Road Bdg.",Karnataka,20.0,29.0,5.7,6.7,7.8,8.5,221.0,518.0,2.0,4.5,0.75,4.1,110.0,270.0,1300.0,2400.0,,,,"River Cauvery At Sri Rangapattanna, D/S Of Road Bdg., Karnataka, India",11.74068945721324,77.70107678508116,23.15,89.0,1.85,Clouds
1386.0,River Cauvery At D/S Of Karekuara Village,Karnataka,19.0,29.0,5.5,6.9,7.7,8.7,158.0,438.0,2.0,4.0,1.4,2.8,110.0,210.0,1200.0,1700.0,,,,"River Cauvery At D/S Of Karekuara Village, Karnataka, India",11.74068945721324,77.70107678508116,23.15,89.0,1.85,Clouds
34.0,River Cauvery At Sathyagalam Bridge,Karnataka,21.0,33.0,5.4,7.0,7.9,8.6,215.0,485.0,1.0,3.5,1.16,2.4,110.0,210.0,1100.0,1700.0,,,,"River Cauvery At Sathyagalam Bridge, Karnataka, India",12.2449714,77.1456402,25.21,85.0,2.3,Clouds
2773.0,River Cauvery At Bannur Bridge,Karnataka,23.0,28.0,5.7,7.1,8.0,8.5,195.0,495.0,1.0,3.5,0.97,2.8,110.0,170.0,1100.0,1700.0,,,,"River Cauvery At Bannur Bridge, Karnataka, India",12.3308712,76.8620064,24.23,88.0,3.51,Clouds
2774.0,River Cauvery At Ranganathittu,Karnataka,19.0,28.0,6.2,6.9,7.6,8.5,160.0,457.0,1.8,3.0,0.48,3.3,110.0,210.0,1100.0,1500.0,,,,"River Cauvery At Ranganathittu, Karnataka, India",12.4243603,76.6563492,23.65,89.0,4.42,Clouds
3566.0,River Cauvery At Krs Dam Mandya,Karnataka,19.0,29.0,6.1,7.1,7.5,8.7,140.0,564.0,1.0,3.0,0.96,2.9,83.0,170.0,700.0,2100.0,,,,"River Cauvery At Krs Dam Mandya, Karnataka, India",12.4254763,76.5724381,22.94,90.0,4.47,Clouds
3568.0,River Cauvery At Water Supply Intake Point To Srirangapatna Town,Karnataka,20.0,29.0,5.7,6.4,7.5,8.6,203.0,586.0,2.5,4.0,0.72,3.9,110.0,260.0,1200.0,2300.0,,,,"River Cauvery At Water Supply Intake Point To Srirangapatna Town, Karnataka, India",12.4237094,76.6828604,23.75,89.0,4.34,Clouds
3569.0,River Cauvery At Water Supply Intake Point To Mandya Town,Karnataka,20.0,29.0,5.8,6.7,7.3,8.6,216.0,704.0,2.0,4.5,0.71,4.1,93.0,320.0,1100.0,2100.0,,,,"River Cauvery At Water Supply Intake Point To Mandya Town, Karnataka, India",12.4197786,76.67354379999999,23.56,89.0,4.36,Clouds
3570.0,River Cauvery D/S Of Kr Nagar Bridge,Karnataka,21.0,30.0,5.9,7.0,7.3,8.6,140.0,535.0,1.0,3.5,0.56,4.3,68.0,220.0,840.0,1300.0,,,,"River Cauvery D/S Of Kr Nagar Bridge, Karnataka, India",12.4400123,76.3810922,22.06,91.0,4.3,Clouds
3571.0,River Cauvery U/S Of Kr Nagar,Karnataka,21.0,30.0,6.3,7.2,7.4,8.6,120.0,493.0,1.0,3.0,0.48,2.9,68.0,93.0,700.0,1100.0,,,,"River Cauvery U/S Of Kr Nagar, Karnataka, India",12.4400123,76.3810922,22.06,91.0,4.3,Clouds
3573.0,River Cauvery D/S Of Kushalanagar Town,Karnataka,17.0,27.0,6.2,7.7,7.3,8.6,66.0,326.0,1.0,3.0,0.32,1.8,32.0,68.0,240.0,700.0,,,,"River Cauvery D/S Of Kushalanagar Town, Karnataka, India",12.4555177,75.9570234,20.64,92.0,2.79,Clouds
3576.0,River Cauvery At Water Supply Intake Point To Mysore,Karnataka,18.0,28.0,6.2,7.4,7.6,8.6,152.0,462.0,1.0,3.0,1.1,2.9,68.0,120.0,230.0,1100.0,,,,"River Cauvery At Water Supply Intake Point To Mysore, Karnataka, India",12.2958104,76.6393805,22.85,89.0,4.15,Clouds
3578.0,River Cauvery D/S Of Maddur Water Supply Treatment Plant At Bachalli,Karnataka,19.0,27.0,6.5,7.3,8.0,8.7,218.0,481.0,1.0,3.0,0.75,2.4,68.0,110.0,700.0,1500.0,,,,"River Cauvery D/S Of Maddur Water Supply Treatment Plant At Bachalli, Karnataka, India",12.7689083,75.7633127,19.76,98.0,1.77,Clouds
3579.0,River Cauvery At Water Supply Intake Point At Kollegala Dasanapura,Karnataka,23.0,33.0,5.2,6.8,7.9,8.7,205.0,492.0,2.0,4.0,1.0,3.4,78.0,260.0,940.0,1700.0,,,,"River Cauvery At Water Supply Intake Point At Kollegala Dasanapura, Karnataka, India",13.0700786,77.4291142,22.78,82.0,3.66,Clouds
3581.0,River Cauvery At Water Supply Intake Point At Tore Kadana Halli,Karnataka,19.0,28.0,6.3,7.3,7.9,8.7,218.0,480.0,1.0,3.0,0.84,2.7,61.0,110.0,630.0,1200.0,,,,"River Cauvery At Water Supply Intake Point At Tore Kadana Halli, Karnataka, India",23.2895908,73.8382306,28.14,69.0,2.42,Clouds
4109.0,River Cauvery Before Confluence At Sangam,Karnataka,25.0,36.0,3.6,6.9,7.2,8.1,269.0,1144.0,4.0,12.0,1.0,5.0,22.0,9400.0,79.0,92000.0,,,,"River Cauvery Before Confluence At Sangam, Karnataka, India",12.2927651,77.43520029999999,26.92,84.0,1.75,Clouds
4099.0,"River Cauvery D/S Bharachuki Falls, Sathegala, Kollegala",Karnataka,22.0,31.0,6.2,7.0,7.0,8.7,217.0,484.0,1.0,3.0,0.96,3.2,78.0,170.0,840.0,1400.0,,,,"River Cauvery D/S Bharachuki Falls, Sathegala, Kollegala, Karnataka, India",12.2878258,77.18366750000001,25.68,85.0,2.33,Clouds
4102.0,River Cauvery D/S At Bhagamandala Bridge,Karnataka,16.0,27.0,6.5,7.8,6.8,8.9,48.0,127.0,1.0,2.5,0.3,1.0,17.0,41.0,210.0,350.0,,,,"River Cauvery D/S At Bhagamandala Bridge, Karnataka, India",12.3865503,75.5286981,18.79,98.0,1.29,Clouds
4103.0,"River Cauvery D/S At Kanive Ramalingeswara Temple Bridge, Kushalanagar",Karnataka,17.0,27.0,6.6,7.6,7.2,8.8,58.0,333.0,1.0,3.0,0.3,2.2,21.0,92.0,220.0,1200.0,,,,"River Cauvery D/S At Kanive Ramalingeswara Temple Bridge, Kushalanagar, Karnataka, India",12.5102308,75.9604757,20.89,92.0,2.8,Clouds
30052.0,River Cauvery At Ajjibore (Bangalore),Karnataka,25.0,26.0,7.0,7.7,8.0,8.8,329.0,586.0,1.0,1.0,0.0,1.72,11.0,79.0,350.0,350.0,,,,"River Cauvery At Ajjibore (Bangalore), Karnataka, India",11.74068945721324,77.70107678508116,23.15,89.0,1.85,Clouds
50.0,River Cauvery At Mettur,Tamil Nadu,23.0,31.0,5.2,6.5,7.0,8.9,340.0,1596.0,1.0,2.7,0.32,0.55,5.0,17.0,13.0,39.0,,,,"River Cauvery At Mettur, Tamil Nadu, India",11.7830323,77.796701,23.83,79.0,2.36,Clouds
51.0,River Cauvery At Pallippalayam,Tamil Nadu,24.0,30.0,5.9,6.7,7.2,8.3,304.0,1204.0,1.0,2.7,0.32,1.22,7.0,33.0,14.0,140.0,,,,"River Cauvery At Pallippalayam, Tamil Nadu, India",11.4217972,77.8047187,23.81,86.0,3.91,Clouds
1320.0,"River Cauvery At Erode Near Virapalayam,",Tamil Nadu,28.0,37.0,5.2,6.5,7.1,8.3,335.0,1177.0,1.0,3.1,0.32,3.42,14.0,26.0,26.0,70.0,,,,"River Cauvery At Erode Near Virapalayam,, Tamil Nadu, India",11.3592427,77.7189069,24.08,85.0,3.64,Clouds
3015.0,"River Cauvery At Pugalur, Karur, Tamilnadu",Tamil Nadu,26.0,35.0,5.6,7.3,7.6,8.3,531.0,1085.0,1.0,2.8,0.32,0.75,2.0,21.0,8.0,47.0,,,,"River Cauvery At Pugalur, Karur, Tamilnadu, Tamil Nadu, India",10.9865727,77.9053182,26.17,86.0,2.27,Clouds
1324.0,"River Cauvery At Mohanur Near Pattaipalayam, Tamilnadu",Tamil Nadu,3.0,33.0,5.5,6.7,7.6,8.6,500.0,1336.0,1.0,2.7,0.32,0.92,9.0,24.0,17.0,39.0,,,,"River Cauvery At Mohanur Near Pattaipalayam, Tamilnadu, Tamil Nadu, India",11.0604257,78.1388344,26.94,86.0,3.14,Clouds
1451.0,"River Cauvery At Thirumukkudal-Confl. Pt.Of R. Amravati, Tamilnadu",Tamil Nadu,26.0,34.0,5.6,6.8,7.5,8.4,373.0,1260.0,1.0,2.5,0.32,1.21,2.0,27.0,5.0,130.0,,,,"River Cauvery At Thirumukkudal-Confl. Pt.Of R. Amravati, Tamilnadu, Tamil Nadu, India",12.7523358,79.8590524,29.9,76.0,3.93,Clouds
31.0,River Cauvery At Musiri,Tamil Nadu,25.0,31.0,6.4,8.8,7.1,8.4,426.0,978.0,1.0,3.0,0.32,2.12,6.0,78.0,14.0,400.0,,,,"River Cauvery At Musiri, Tamil Nadu, India",10.9515682,78.441934,26.68,86.0,5.35,Clouds
3016.0,"River Cauvery At Pettaivaithalai, Trichy,",Tamil Nadu,25.0,32.0,4.5,7.9,7.2,8.5,392.0,932.0,1.0,4.0,0.32,2.08,7.0,170.0,17.0,940.0,,,,"River Cauvery At Pettaivaithalai, Trichy,, Tamil Nadu, India",10.7904833,78.7046725,26.05,89.0,2.57,Mist
1202.0,"River Cauvery At Tiruchirappalli U/S, Tamilnadu",Tamil Nadu,25.0,32.0,4.2,7.9,7.1,8.3,384.0,904.0,1.0,3.0,0.32,2.22,7.0,45.0,24.0,140.0,,,,"River Cauvery At Tiruchirappalli U/S, Tamilnadu, Tamil Nadu, India",10.7904833,78.7046725,26.05,89.0,2.57,Mist
1325.0,"River Cauvery At Tiruchirappalli D/S, Tamilnadu",Tamil Nadu,24.0,31.0,5.7,8.0,7.3,8.5,472.0,1016.0,1.0,3.0,0.32,18.12,7.0,93.0,21.0,330.0,,,,"River Cauvery At Tiruchirappalli D/S, Tamilnadu, Tamil Nadu, India",11.1204107,78.2354066,26.93,88.0,3.56,Clouds
1203.0,"River Cauvery At Trichy, Grand Anaicut,",Tamil Nadu,23.0,28.0,4.5,7.9,7.3,8.1,472.0,946.0,1.0,2.9,0.32,6.48,2.0,68.0,8.0,680.0,,,,"River Cauvery At Trichy, Grand Anaicut,, Tamil Nadu, India",10.8303087,78.8092392,26.15,89.0,2.57,Mist
1206.0,"River Cauvery At Karuthattanudi Thanjavur,",Tamil Nadu,24.0,32.0,5.6,7.9,7.3,8.4,395.0,890.0,1.0,2.8,0.32,2.36,2.0,20.0,4.0,450.0,,,,"River Cauvery At Karuthattanudi Thanjavur,, Tamil Nadu, India",10.8038518,79.13878849999999,25.15,83.0,3.24,Clouds
3018.0,"River Cauvery At Mayiladuthurai, Nagapattinam,",Tamil Nadu,23.0,23.0,5.9,6.2,7.8,8.0,583.0,627.0,1.0,1.0,0.32,0.5,14.0,14.0,26.0,31.0,,,,"River Cauvery At Mayiladuthurai, Nagapattinam,, Tamil Nadu, India",11.1017705,79.6525686,27.98,75.0,3.73,Clouds
3012.0,"River Cauvery At Komarapalayam, Namakal,",Tamil Nadu,25.0,30.0,5.8,6.5,7.4,8.3,368.0,839.0,1.0,2.4,0.32,1.49,11.0,27.0,17.0,110.0,,,,"River Cauvery At Komarapalayam, Namakal,, Tamil Nadu, India",11.4362628,77.7232172,23.9,89.0,3.37,Clouds
3013.0,"River Cauvery At Urrachikottai, Erode,",Tamil Nadu,29.0,37.0,4.9,6.7,7.7,8.7,322.0,707.0,1.0,3.0,0.32,0.64,8.0,27.0,17.0,47.0,,,,"River Cauvery At Urrachikottai, Erode,, Tamil Nadu, India",11.4550017,77.68645409999999,24.08,89.0,3.03,Clouds
3014.0,"River Cauvery At Seerapalayam, Namakal,",Tamil Nadu,25.0,30.0,5.9,6.5,7.5,8.4,350.0,903.0,1.0,2.1,0.32,0.92,7.0,24.0,14.0,46.0,,,,"River Cauvery At Seerapalayam, Namakal,, Tamil Nadu, India",10.8979964,76.9822792,24.27,83.0,5.14,Mist
4827.0,River Cauvery Locations At Kumarapalayam,Tamil Nadu,24.0,31.0,6.1,6.5,7.4,8.3,325.0,1306.0,1.0,2.4,0.32,1.46,11.0,40.0,22.0,220.0,,,,"River Cauvery Locations At Kumarapalayam, Tamil Nadu, India",11.4362628,77.7232172,23.9,89.0,3.37,Clouds
3017.0,"River Cauvery At Kumbakonam, Thanjavur,",Tamil Nadu,27.0,31.0,5.6,6.7,7.4,7.9,340.0,533.0,2.3,2.8,0.32,1.04,2.0,11.0,2.0,200.0,,,,"River Cauvery At Kumbakonam, Thanjavur,, Tamil Nadu, India",10.9601852,79.3844976,27.89,78.0,4.01,Clouds
1326.0,"River Cauvery At Coleroon, Tamilnadu",Tamil Nadu,24.0,34.0,5.2,6.5,7.7,8.6,819.0,37450.0,2.1,16.0,0.0,1.79,9.0,26.0,17.0,140.0,,,,"River Cauvery At Coleroon, Tamilnadu, Tamil Nadu, India",11.10531567668079,79.20908347665033,24.96,87.0,3.23,Clouds
1327.0,"River Cauvery At Pitchavaram, Tamilnadu",Tamil Nadu,22.0,34.0,5.2,6.5,7.7,8.4,777.0,44100.0,2.1,8.0,0.0,7.32,9.0,21.0,17.0,47.0,,,,"River Cauvery At Pitchavaram, Tamilnadu, Tamil Nadu, India",11.4225542,79.7748374,29.0,75.0,4.11,Clouds
1322.0,"River Cauvery At 1Km. D/S Of Bhavani Confl.,R.N. Pundur, Tamilnadu",Tamil Nadu,26.0,37.0,5.2,6.5,7.3,8.7,331.0,959.0,1.0,3.0,0.32,2.92,11.0,26.0,17.0,70.0,,,,"River Cauvery At 1Km. D/S Of Bhavani Confl.,R.N. Pundur, Tamilnadu, Tamil Nadu, India",11.3875473,77.6842567,24.2,85.0,3.53,Clouds
10064.0,River Cauvery At Bhawani D/S,Tamil Nadu,28.0,37.0,5.6,6.7,7.6,8.5,352.0,681.0,1.0,2.7,0.0,0.46,2.0,24.0,14.0,70.0,,,,"River Cauvery At Bhawani D/S, Tamil Nadu, India",11.4470564,77.6839768,24.08,89.0,3.22,Clouds
10065.0,River Cauvery At Erode U/S,Tamil Nadu,28.9,37.0,5.7,6.7,7.7,8.6,366.0,578.0,1.0,2.8,0.0,1.82,11.0,26.0,21.0,48.0,,,,"River Cauvery At Erode U/S, Tamil Nadu, India",11.3410364,77.7171642,24.05,85.0,3.73,Clouds
10067.0,River Cauvery At Kumarapalayam U/S,Tamil Nadu,24.0,29.0,5.7,6.5,7.3,8.5,335.0,665.0,1.0,2.1,0.32,0.53,11.0,21.0,17.0,47.0,,,,"River Cauvery At Kumarapalayam U/S, Tamil Nadu, India",11.1149492,77.7527823,25.87,86.0,3.43,Clouds
10070.0,River Cauvery At Pallipalayam D/S,Tamil Nadu,23.0,29.0,5.7,6.8,7.3,8.4,317.0,912.0,1.0,2.7,0.32,1.71,9.0,47.0,21.0,280.0,,,,"River Cauvery At Pallipalayam D/S, Tamil Nadu, India",11.359559,77.7406743,24.18,85.0,3.77,Clouds
10073.0,River Cauvery At Karur U/S,Tamil Nadu,26.0,34.0,5.6,6.8,7.5,8.8,462.0,1134.0,1.0,2.6,0.32,1.13,6.0,24.0,14.0,48.0,,,,"River Cauvery At Karur U/S, Tamil Nadu, India",10.9600778,78.07660360000001,26.51,85.0,2.56,Rain
10078.0,River Cauvery At Mayiladuthurai D/S,Tamil Nadu,20.0,20.0,5.6,6.2,8.1,8.2,567.0,583.0,1.0,1.0,0.54,0.54,17.0,20.0,39.0,47.0,,,,"River Cauvery At Mayiladuthurai D/S, Tamil Nadu, India",11.1017705,79.6525686,27.98,75.0,3.73,Clouds
3580.0,River Cauvery At Water Supply Intake Point At Shivansamudra,Karnataka,18.0,28.0,6.1,7.3,7.6,8.6,219.0,482.0,1.0,3.0,0.88,2.6,68.0,120.0,630.0,1300.0,,,,"River Cauvery At Water Supply Intake Point At Shivansamudra, Karnataka, India",12.2997484,77.1772737,25.66,85.0,2.43,Clouds
5587.0,River Cauvery At Balmavati Bridge To Thandra Hole Tributary,Karnataka,17.0,20.0,6.7,7.3,7.3,8.0,40.0,91.0,1.0,2.0,0.3,0.64,17.0,41.0,220.0,350.0,,,,"River Cauvery At Balmavati Bridge To Thandra Hole Tributary, Karnataka, India",11.74068945721324,77.70107678508116,23.15,89.0,1.85,Clouds
5583.0,River Cauvery D/S At Kondanagiri Bridge,Karnataka,17.0,21.0,6.7,7.7,7.2,8.1,50.0,86.0,1.0,2.0,0.3,0.56,17.0,47.0,210.0,350.0,,,,"River Cauvery D/S At Kondanagiri Bridge, Karnataka, India",11.74068945721324,77.70107678508116,23.15,89.0,1.85,Clouds
